,path,emotion
1989,speech_emotion/data/training\Actor_25\25_01_01_01_thumb_happy.wav,happy
1990,speech_emotion/data/training\Actor_25\25_01_01_01_time_happy.wav,happy
1991,speech_emotion/data/training\Actor_25\25_01_01_01_tip_happy.wav,happy
1992,speech_emotion/data/training\Actor_25\25_01_01_01_tire_happy.wav,happy
1993,speech_emotion/data/training\Actor_25\25_01_01_01_ton_happy.wav,happy
1994,speech_emotion/data/training\Actor_25\25_01_01_01_tool_happy.wav,happy
1995,speech_emotion/data/training\Actor_25\25_01_01_01_tough_happy.wav,happy
1996,speech_emotion/data/training\Actor_25\25_01_01_01_turn_happy.wav,happy
1997,speech_emotion/data/training\Actor_25\25_01_01_01_vine_happy.wav,happy
1998,speech_emotion/data/training\Actor_25\25_01_01_01_voice_happy.wav,happy
1999,speech_emotion/data/training\Actor_25\25_01_01_01_void_happy.wav,happy
2000,speech_emotion/data/training\Actor_25\25_01_01_01_vote_happy.wav,happy
2001,speech_emotion/data/training\Actor_25\25_01_01_01_wag_happy.wav,happy
2002,speech_emotion/data/training\Actor_25\25_01_01_01_walk_happy.wav,happy
2003,speech_emotion/data/training\Actor_25\25_01_01_01_wash_happy.wav,happy
2004,speech_emotion/data/training\Actor_25\25_01_01_01_week_happy.wav,happy
2005,speech_emotion/data/training\Actor_25\25_01_01_01_wheat_happy.wav,happy
2006,speech_emotion/data/training\Actor_25\25_01_01_01_when_happy.wav,happy
2007,speech_emotion/data/training\Actor_25\25_01_01_01_which_happy.wav,happy
2008,speech_emotion/data/training\Actor_25\25_01_01_01_whip_happy.wav,happy
2009,speech_emotion/data/training\Actor_25\25_01_01_01_white_happy.wav,happy
2010,speech_emotion/data/training\Actor_25\25_01_01_01_wife_happy.wav,happy
2011,speech_emotion/data/training\Actor_26\26_01_01_01_back_happy.wav,happy
2012,speech_emotion/data/training\Actor_26\26_01_01_01_bar_happy.wav,happy
2013,speech_emotion/data/training\Actor_26\26_01_01_01_base_happy.wav,happy
2014,speech_emotion/data/training\Actor_26\26_01_01_01_bath_happy.wav,happy
2015,speech_emotion/data/training\Actor_26\26_01_01_01_bean_happy.wav,happy
2016,speech_emotion/data/training\Actor_26\26_01_01_01_beg_happy.wav,happy
2017,speech_emotion/data/training\Actor_26\26_01_01_01_bite_happy.wav,happy
2018,speech_emotion/data/training\Actor_26\26_01_01_01_boat_happy.wav,happy
2019,speech_emotion/data/training\Actor_26\26_01_01_01_bone_happy.wav,happy
2020,speech_emotion/data/training\Actor_26\26_01_01_01_book_happy.wav,happy
2021,speech_emotion/data/training\Actor_26\26_01_01_01_bought_happy.wav,happy
2022,speech_emotion/data/training\Actor_26\26_01_01_01_burn_happy.wav,happy
2023,speech_emotion/data/training\Actor_26\26_01_01_01_cab_happy.wav,happy
2024,speech_emotion/data/training\Actor_26\26_01_01_01_calm_happy.wav,happy
2025,speech_emotion/data/training\Actor_26\26_01_01_01_came_happy.wav,happy
2026,speech_emotion/data/training\Actor_26\26_01_01_01_cause_happy.wav,happy
2027,speech_emotion/data/training\Actor_26\26_01_01_01_chain_happy.wav,happy
2028,speech_emotion/data/training\Actor_26\26_01_01_01_chair_happy.wav,happy
2029,speech_emotion/data/training\Actor_26\26_01_01_01_chalk_happy.wav,happy
2030,speech_emotion/data/training\Actor_26\26_01_01_01_chat_happy.wav,happy
2031,speech_emotion/data/training\Actor_26\26_01_01_01_check_happy.wav,happy
2032,speech_emotion/data/training\Actor_26\26_01_01_01_cheek_happy.wav,happy
2033,speech_emotion/data/training\Actor_26\26_01_01_01_chief_happy.wav,happy
2034,speech_emotion/data/training\Actor_26\26_01_01_01_choice_happy.wav,happy
2035,speech_emotion/data/training\Actor_26\26_01_01_01_cool_happy.wav,happy
2036,speech_emotion/data/training\Actor_26\26_01_01_01_dab_happy.wav,happy
2037,speech_emotion/data/training\Actor_26\26_01_01_01_date_happy.wav,happy
2038,speech_emotion/data/training\Actor_26\26_01_01_01_dead_happy.wav,happy
2039,speech_emotion/data/training\Actor_26\26_01_01_01_death_happy.wav,happy
2040,speech_emotion/data/training\Actor_26\26_01_01_01_deep_happy.wav,happy
2041,speech_emotion/data/training\Actor_26\26_01_01_01_door_happy.wav,happy
2042,speech_emotion/data/training\Actor_26\26_01_01_01_fail_happy.wav,happy
2043,speech_emotion/data/training\Actor_26\26_01_01_01_fall_happy.wav,happy
2044,speech_emotion/data/training\Actor_26\26_01_01_01_far_happy.wav,happy
2045,speech_emotion/data/training\Actor_26\26_01_01_01_fat_happy.wav,happy
2046,speech_emotion/data/training\Actor_26\26_01_01_01_fit_happy.wav,happy
2047,speech_emotion/data/training\Actor_26\26_01_01_01_five_happy.wav,happy
2048,speech_emotion/data/training\Actor_26\26_01_01_01_food_happy.wav,happy
2049,speech_emotion/data/training\Actor_26\26_01_01_01_gap_happy.wav,happy
2050,speech_emotion/data/training\Actor_26\26_01_01_01_gas_happy.wav,happy
2051,speech_emotion/data/training\Actor_26\26_01_01_01_gaze_happy.wav,happy
2052,speech_emotion/data/training\Actor_26\26_01_01_01_germ_happy.wav,happy
2053,speech_emotion/data/training\Actor_26\26_01_01_01_get_happy.wav,happy
2054,speech_emotion/data/training\Actor_26\26_01_01_01_gin_happy.wav,happy
2055,speech_emotion/data/training\Actor_26\26_01_01_01_goal_happy.wav,happy
2056,speech_emotion/data/training\Actor_26\26_01_01_01_good_happy.wav,happy
2057,speech_emotion/data/training\Actor_26\26_01_01_01_goose_happy.wav,happy
2058,speech_emotion/data/training\Actor_26\26_01_01_01_gun_happy.wav,happy
2059,speech_emotion/data/training\Actor_26\26_01_01_01_half_happy.wav,happy
2060,speech_emotion/data/training\Actor_26\26_01_01_01_hall_happy.wav,happy
2061,speech_emotion/data/training\Actor_26\26_01_01_01_hash_happy.wav,happy
2062,speech_emotion/data/training\Actor_26\26_01_01_01_hate_happy.wav,happy
2063,speech_emotion/data/training\Actor_26\26_01_01_01_have_happy.wav,happy
2064,speech_emotion/data/training\Actor_26\26_01_01_01_haze_happy.wav,happy
2065,speech_emotion/data/training\Actor_26\26_01_01_01_hire_happy.wav,happy
2066,speech_emotion/data/training\Actor_26\26_01_01_01_hit_happy.wav,happy
2067,speech_emotion/data/training\Actor_26\26_01_01_01_hole_happy.wav,happy
2068,speech_emotion/data/training\Actor_26\26_01_01_01_home_happy.wav,happy
2069,speech_emotion/data/training\Actor_26\26_01_01_01_hurl_happy.wav,happy
2070,speech_emotion/data/training\Actor_26\26_01_01_01_hush_happy.wav,happy
2071,speech_emotion/data/training\Actor_26\26_01_01_01_jail_happy.wav,happy
2072,speech_emotion/data/training\Actor_26\26_01_01_01_jar_happy.wav,happy
2073,speech_emotion/data/training\Actor_26\26_01_01_01_join_happy.wav,happy
2074,speech_emotion/data/training\Actor_26\26_01_01_01_judge_happy.wav,happy
2075,speech_emotion/data/training\Actor_26\26_01_01_01_jug_happy.wav,happy
2076,speech_emotion/data/training\Actor_26\26_01_01_01_juice_happy.wav,happy
2077,speech_emotion/data/training\Actor_26\26_01_01_01_keen_happy.wav,happy
2078,speech_emotion/data/training\Actor_26\26_01_01_01_keep_happy.wav,happy
2079,speech_emotion/data/training\Actor_26\26_01_01_01_keg_happy.wav,happy
2080,speech_emotion/data/training\Actor_26\26_01_01_01_kick_happy.wav,happy
2081,speech_emotion/data/training\Actor_26\26_01_01_01_kill_happy.wav,happy
2082,speech_emotion/data/training\Actor_26\26_01_01_01_king_happy.wav,happy
2083,speech_emotion/data/training\Actor_26\26_01_01_01_kite_happy.wav,happy
2084,speech_emotion/data/training\Actor_26\26_01_01_01_knock_happy.wav,happy
2085,speech_emotion/data/training\Actor_26\26_01_01_01_late_happy.wav,happy
2086,speech_emotion/data/training\Actor_26\26_01_01_01_laud_happy.wav,happy
2087,speech_emotion/data/training\Actor_26\26_01_01_01_lean_happy.wav,happy
2088,speech_emotion/data/training\Actor_26\26_01_01_01_learn_happy.wav,happy
2089,speech_emotion/data/training\Actor_26\26_01_01_01_lease_happy.wav,happy
2090,speech_emotion/data/training\Actor_26\26_01_01_01_lid_happy.wav,happy
2091,speech_emotion/data/training\Actor_26\26_01_01_01_life_happy.wav,happy
2092,speech_emotion/data/training\Actor_26\26_01_01_01_limb_happy.wav,happy
2093,speech_emotion/data/training\Actor_26\26_01_01_01_live_happy.wav,happy
2094,speech_emotion/data/training\Actor_26\26_01_01_01_loaf_happy.wav,happy
2095,speech_emotion/data/training\Actor_26\26_01_01_01_long_happy.wav,happy
2096,speech_emotion/data/training\Actor_26\26_01_01_01_lore_happy.wav,happy
2097,speech_emotion/data/training\Actor_26\26_01_01_01_lose_happy.wav,happy
2098,speech_emotion/data/training\Actor_26\26_01_01_01_lot_happy.wav,happy
2099,speech_emotion/data/training\Actor_26\26_01_01_01_love_happy.wav,happy
2100,speech_emotion/data/training\Actor_26\26_01_01_01_luck_happy.wav,happy
2101,speech_emotion/data/training\Actor_26\26_01_01_01_make_happy.wav,happy
2102,speech_emotion/data/training\Actor_26\26_01_01_01_match_happy.wav,happy
2103,speech_emotion/data/training\Actor_26\26_01_01_01_merge_happy.wav,happy
2104,speech_emotion/data/training\Actor_26\26_01_01_01_mess_happy.wav,happy
2105,speech_emotion/data/training\Actor_26\26_01_01_01_met_happy.wav,happy
2106,speech_emotion/data/training\Actor_26\26_01_01_01_mill_happy.wav,happy
2107,speech_emotion/data/training\Actor_26\26_01_01_01_mob_happy.wav,happy
2108,speech_emotion/data/training\Actor_26\26_01_01_01_mode_happy.wav,happy
2109,speech_emotion/data/training\Actor_26\26_01_01_01_mood_happy.wav,happy
2110,speech_emotion/data/training\Actor_26\26_01_01_01_moon_happy.wav,happy
2111,speech_emotion/data/training\Actor_26\26_01_01_01_mop_happy.wav,happy
2112,speech_emotion/data/training\Actor_26\26_01_01_01_mouse_happy.wav,happy
2113,speech_emotion/data/training\Actor_26\26_01_01_01_nag_happy.wav,happy
2114,speech_emotion/data/training\Actor_26\26_01_01_01_name_happy.wav,happy
2115,speech_emotion/data/training\Actor_26\26_01_01_01_near_happy.wav,happy
2116,speech_emotion/data/training\Actor_26\26_01_01_01_neat_happy.wav,happy
2117,speech_emotion/data/training\Actor_26\26_01_01_01_nice_happy.wav,happy
2118,speech_emotion/data/training\Actor_26\26_01_01_01_note_happy.wav,happy
2119,speech_emotion/data/training\Actor_26\26_01_01_01_numb_happy.wav,happy
2120,speech_emotion/data/training\Actor_26\26_01_01_01_pad_happy.wav,happy
2121,speech_emotion/data/training\Actor_26\26_01_01_01_page_happy.wav,happy
2122,speech_emotion/data/training\Actor_26\26_01_01_01_pain_happy.wav,happy
2123,speech_emotion/data/training\Actor_26\26_01_01_01_pass_happy.wav,happy
2124,speech_emotion/data/training\Actor_26\26_01_01_01_pearl_happy.wav,happy
2125,speech_emotion/data/training\Actor_26\26_01_01_01_peg_happy.wav,happy
2126,speech_emotion/data/training\Actor_26\26_01_01_01_perch_happy.wav,happy
2127,speech_emotion/data/training\Actor_26\26_01_01_01_phone_happy.wav,happy
2128,speech_emotion/data/training\Actor_26\26_01_01_01_pick_happy.wav,happy
2129,speech_emotion/data/training\Actor_26\26_01_01_01_pike_happy.wav,happy
2130,speech_emotion/data/training\Actor_26\26_01_01_01_pole_happy.wav,happy
2131,speech_emotion/data/training\Actor_26\26_01_01_01_pool_happy.wav,happy
2132,speech_emotion/data/training\Actor_26\26_01_01_01_puff_happy.wav,happy
2133,speech_emotion/data/training\Actor_26\26_01_01_01_rag_happy.wav,happy
2134,speech_emotion/data/training\Actor_26\26_01_01_01_raid_happy.wav,happy
2135,speech_emotion/data/training\Actor_26\26_01_01_01_rain_happy.wav,happy
2136,speech_emotion/data/training\Actor_26\26_01_01_01_raise_happy.wav,happy
2137,speech_emotion/data/training\Actor_26\26_01_01_01_rat_happy.wav,happy
2138,speech_emotion/data/training\Actor_26\26_01_01_01_reach_happy.wav,happy
2139,speech_emotion/data/training\Actor_26\26_01_01_01_read_happy.wav,happy
2140,speech_emotion/data/training\Actor_26\26_01_01_01_red_happy.wav,happy
2141,speech_emotion/data/training\Actor_26\26_01_01_01_ring_happy.wav,happy
2142,speech_emotion/data/training\Actor_26\26_01_01_01_ripe_happy.wav,happy
2143,speech_emotion/data/training\Actor_26\26_01_01_01_road_happy.wav,happy
2144,speech_emotion/data/training\Actor_26\26_01_01_01_room_happy.wav,happy
2145,speech_emotion/data/training\Actor_26\26_01_01_01_rose_happy.wav,happy
2146,speech_emotion/data/training\Actor_26\26_01_01_01_rot_happy.wav,happy
2147,speech_emotion/data/training\Actor_26\26_01_01_01_rough_happy.wav,happy
2148,speech_emotion/data/training\Actor_26\26_01_01_01_rush_happy.wav,happy
2149,speech_emotion/data/training\Actor_26\26_01_01_01_said_happy.wav,happy
2150,speech_emotion/data/training\Actor_26\26_01_01_01_sail_happy.wav,happy
2151,speech_emotion/data/training\Actor_26\26_01_01_01_search_happy.wav,happy
2152,speech_emotion/data/training\Actor_26\26_01_01_01_seize_happy.wav,happy
2153,speech_emotion/data/training\Actor_26\26_01_01_01_sell_happy.wav,happy
2154,speech_emotion/data/training\Actor_26\26_01_01_01_shack_happy.wav,happy
2155,speech_emotion/data/training\Actor_26\26_01_01_01_shall_happy.wav,happy
2156,speech_emotion/data/training\Actor_26\26_01_01_01_shawl_happy.wav,happy
2157,speech_emotion/data/training\Actor_26\26_01_01_01_sheep_happy.wav,happy
2158,speech_emotion/data/training\Actor_26\26_01_01_01_shirt_happy.wav,happy
2159,speech_emotion/data/training\Actor_26\26_01_01_01_should_happy.wav,happy
2160,speech_emotion/data/training\Actor_26\26_01_01_01_shout_happy.wav,happy
2161,speech_emotion/data/training\Actor_26\26_01_01_01_size_happy.wav,happy
2162,speech_emotion/data/training\Actor_26\26_01_01_01_soap_happy.wav,happy
2163,speech_emotion/data/training\Actor_26\26_01_01_01_soup_happy.wav,happy
2164,speech_emotion/data/training\Actor_26\26_01_01_01_sour_happy.wav,happy
2165,speech_emotion/data/training\Actor_26\26_01_01_01_south_happy.wav,happy
2166,speech_emotion/data/training\Actor_26\26_01_01_01_sub_happy.wav,happy
2167,speech_emotion/data/training\Actor_26\26_01_01_01_such_happy.wav,happy
2168,speech_emotion/data/training\Actor_26\26_01_01_01_sure_happy.wav,happy
2169,speech_emotion/data/training\Actor_26\26_01_01_01_take_happy.wav,happy
2170,speech_emotion/data/training\Actor_26\26_01_01_01_talk_happy.wav,happy
2171,speech_emotion/data/training\Actor_26\26_01_01_01_tape_happy.wav,happy
2172,speech_emotion/data/training\Actor_26\26_01_01_01_team_happy.wav,happy
2173,speech_emotion/data/training\Actor_26\26_01_01_01_tell_happy.wav,happy
2174,speech_emotion/data/training\Actor_26\26_01_01_01_thin_happy.wav,happy
2175,speech_emotion/data/training\Actor_26\26_01_01_01_third_happy.wav,happy
2176,speech_emotion/data/training\Actor_26\26_01_01_01_thought_happy.wav,happy
2177,speech_emotion/data/training\Actor_26\26_01_01_01_thumb_happy.wav,happy
2178,speech_emotion/data/training\Actor_26\26_01_01_01_time_happy.wav,happy
2179,speech_emotion/data/training\Actor_26\26_01_01_01_tip_happy.wav,happy
2180,speech_emotion/data/training\Actor_26\26_01_01_01_tire_happy.wav,happy
2181,speech_emotion/data/training\Actor_26\26_01_01_01_ton_happy.wav,happy
2182,speech_emotion/data/training\Actor_26\26_01_01_01_tool_happy.wav,happy
2183,speech_emotion/data/training\Actor_26\26_01_01_01_tough_happy.wav,happy
2184,speech_emotion/data/training\Actor_26\26_01_01_01_turn_happy.wav,happy
2185,speech_emotion/data/training\Actor_26\26_01_01_01_vine_happy.wav,happy
2186,speech_emotion/data/training\Actor_26\26_01_01_01_voice_happy.wav,happy
2187,speech_emotion/data/training\Actor_26\26_01_01_01_void_happy.wav,happy
2188,speech_emotion/data/training\Actor_26\26_01_01_01_vote_happy.wav,happy
2189,speech_emotion/data/training\Actor_26\26_01_01_01_wag_happy.wav,happy
2190,speech_emotion/data/training\Actor_26\26_01_01_01_walk_happy.wav,happy
2191,speech_emotion/data/training\Actor_26\26_01_01_01_wash_happy.wav,happy
2192,speech_emotion/data/training\Actor_26\26_01_01_01_week_happy.wav,happy
2193,speech_emotion/data/training\Actor_26\26_01_01_01_wheat_happy.wav,happy
2194,speech_emotion/data/training\Actor_26\26_01_01_01_when_happy.wav,happy
2195,speech_emotion/data/training\Actor_26\26_01_01_01_which_happy.wav,happy
2196,speech_emotion/data/training\Actor_26\26_01_01_01_whip_happy.wav,happy
2197,speech_emotion/data/training\Actor_26\26_01_01_01_white_happy.wav,happy
2198,speech_emotion/data/training\Actor_26\26_01_01_01_wife_happy.wav,happy
2199,speech_emotion/data/training\Actor_26\26_01_01_01_wire_happy.wav,happy
2200,speech_emotion/data/training\Actor_26\26_01_01_01_witch_happy.wav,happy
2201,speech_emotion/data/training\Actor_26\26_01_01_01_yearn_happy.wav,happy
2202,speech_emotion/data/training\Actor_26\26_01_01_01_yes_happy.wav,happy
2203,speech_emotion/data/training\Actor_26\26_01_01_01_young_happy.wav,happy
2204,speech_emotion/data/training\Actor_26\26_01_01_01_youth_happy.wav,happy
